County,Variable,Category,Value,Obesity Risk,R^2
DeKalb,Medical Distance,Environment,2.8175,26.2,0.995
DeKalb,Medical Distance,Environment,4.4328,36.9,0.995
DeKalb,Medical Distance,Environment,3.3372,35.8,0.995
DeKalb,Medical Distance,Environment,3.8276,39.0,0.995
DeKalb,Medical Distance,Environment,4.6502,45.1,0.995
DeKalb,Medical Distance,Environment,5.3683,39.0,0.995
DeKalb,Medical Distance,Environment,4.9717,41.6,0.995
DeKalb,Medical Distance,Environment,3.9641,34.9,0.995
DeKalb,Medical Distance,Environment,4.3964,39.4,0.995
DeKalb,Medical Distance,Environment,4.3583,50.2,0.995
DeKalb,Medical Distance,Environment,5.3607,38.5,0.995
DeKalb,Medical Distance,Environment,5.4744,40.0,0.995
DeKalb,Medical Distance,Environment,5.4636,41.0,0.995
DeKalb,Medical Distance,Environment,5.798,37.9,0.995
DeKalb,Medical Distance,Environment,5.8716,41.7,0.995
DeKalb,Medical Distance,Environment,6.7252,37.6,0.995
DeKalb,Medical Distance,Environment,6.07,39.1,0.995
DeKalb,Medical Distance,Environment,5.9124,40.3,0.995
DeKalb,Medical Distance,Environment,7.5304,38.7,0.995
DeKalb,Medical Distance,Environment,7.5719,38.5,0.995
DeKalb,Medical Distance,Environment,6.194,37.6,0.995
DeKalb,Medical Distance,Environment,6.4721,40.7,0.995
DeKalb,Medical Distance,Environment,6.0987,40.4,0.995
DeKalb,Medical Distance,Environment,6.8818,37.3,0.995
DeKalb,Medical Distance,Environment,6.1532,37.2,0.995
DeKalb,Medical Distance,Environment,6.6945,39.8,0.995
DeKalb,Medical Distance,Environment,6.0488,39.2,0.995
DeKalb,Medical Distance,Environment,8.9352,35.4,0.995
DeKalb,Medical Distance,Environment,7.0144,36.4,0.995
DeKalb,Medical Distance,Environment,5.3672,41.6,0.995
DeKalb,Medical Distance,Environment,6.0844,41.4,0.995
DeKalb,Medical Distance,Environment,5.9913,38.7,0.995
DeKalb,Medical Distance,Environment,6.6475,37.4,0.995
DeKalb,Medical Distance,Environment,6.3289,35.7,0.995
DeKalb,Medical Distance,Environment,7.2225,39.1,0.995
DeKalb,Medical Distance,Environment,8.2193,37.7,0.995
DeKalb,Medical Distance,Environment,7.0,37.4,0.995
DeKalb,Medical Distance,Environment,6.6396,40.6,0.995
DeKalb,Medical Distance,Environment,7.6281,40.7,0.995
DeKalb,Medical Distance,Environment,7.5267,36.1,0.995
DeKalb,Medical Distance,Environment,7.2587,39.5,0.995
DeKalb,Medical Distance,Environment,7.771,38.3,0.995
DeKalb,Medical Distance,Environment,6.8733,38.3,0.995
DeKalb,Medical Distance,Environment,8.9606,39.5,0.995
DeKalb,Medical Distance,Environment,7.75,41.1,0.995
DeKalb,Medical Distance,Environment,4.7661,42.7,0.995
DeKalb,Medical Distance,Environment,4.4319,43.0,0.995
DeKalb,Medical Distance,Environment,5.239,41.7,0.995
DeKalb,Medical Distance,Environment,4.6655,39.9,0.995
DeKalb,Medical Distance,Environment,5.3069,39.7,0.995
DeKalb,Medical Distance,Environment,4.295,38.1,0.995
DeKalb,Medical Distance,Environment,4.6578,41.4,0.995
DeKalb,Medical Distance,Environment,4.2222,42.5,0.995
DeKalb,Medical Distance,Environment,4.4259,38.6,0.995
DeKalb,Medical Distance,Environment,4.0963,33.7,0.995
DeKalb,Medical Distance,Environment,5.2245,41.2,0.995
DeKalb,Medical Distance,Environment,5.3553,39.4,0.995
Cobb,Medical Distance,Environment,4.2223,31.1,0.997
Cobb,Medical Distance,Environment,4.5181,30.1,0.997
Cobb,Medical Distance,Environment,3.057,33.8,0.997
Cobb,Medical Distance,Environment,3.0772,32.5,0.997
Cobb,Medical Distance,Environment,3.7076,29.3,0.997
Cobb,Medical Distance,Environment,5.671,29.7,0.997
Cobb,Medical Distance,Environment,3.3953,29.1,0.997
Cobb,Medical Distance,Environment,3.4342,30.0,0.997
Cobb,Medical Distance,Environment,4.1986,26.7,0.997
Cobb,Medical Distance,Environment,3.2985,28.2,0.997
Cobb,Medical Distance,Environment,2.9896,28.9,0.997
Cobb,Medical Distance,Environment,3.4452,28.2,0.997
Cobb,Medical Distance,Environment,4.0831,30.0,0.997
Cobb,Medical Distance,Environment,3.1436,30.2,0.997
Cobb,Medical Distance,Environment,3.7246,29.9,0.997
Cobb,Medical Distance,Environment,2.6018,31.4,0.997
Cobb,Medical Distance,Environment,3.0522,29.7,0.997
Cobb,Medical Distance,Environment,3.0635,24.3,0.997
Cobb,Medical Distance,Environment,3.9025,30.5,0.997
Cobb,Medical Distance,Environment,5.054,28.1,0.997
Cobb,Medical Distance,Environment,6.067,30.2,0.997
Cobb,Medical Distance,Environment,5.0978,29.9,0.997
Cobb,Medical Distance,Environment,5.4429,29.9,0.997
Cobb,Medical Distance,Environment,5.1217,29.7,0.997
Cobb,Medical Distance,Environment,4.4244,28.0,0.997
Cobb,Medical Distance,Environment,4.7949,28.2,0.997
Cobb,Medical Distance,Environment,5.153,27.6,0.997
Cobb,Medical Distance,Environment,3.6874,30.3,0.997
Cobb,Medical Distance,Environment,4.2487,29.0,0.997
Cobb,Medical Distance,Environment,4.0758,30.0,0.997
Cobb,Medical Distance,Environment,3.5348,28.5,0.997
Cobb,Medical Distance,Environment,4.6256,28.1,0.997
Cobb,Medical Distance,Environment,3.894,25.5,0.997
Cobb,Medical Distance,Environment,3.4167,26.9,0.997
Cobb,Medical Distance,Environment,4.3863,25.2,0.997
Cobb,Medical Distance,Environment,5.1308,26.9,0.997
Cobb,Medical Distance,Environment,3.5981,28.0,0.997
Cobb,Medical Distance,Environment,5.6786,27.1,0.997
Cobb,Medical Distance,Environment,4.3344,27.1,0.997
Cobb,Medical Distance,Environment,4.0975,27.0,0.997
Cobb,Medical Distance,Environment,4.0091,27.3,0.997
Cobb,Medical Distance,Environment,3.7953,25.9,0.997
Cobb,Medical Distance,Environment,3.4637,26.5,0.997
Cobb,Medical Distance,Environment,3.1637,24.4,0.997
Cobb,Medical Distance,Environment,3.7789,25.4,0.997
Cobb,Medical Distance,Environment,3.5901,26.2,0.997
Cobb,Medical Distance,Environment,3.8446,26.1,0.997
Cobb,Medical Distance,Environment,3.5896,25.4,0.997
Cobb,Medical Distance,Environment,2.8537,25.3,0.997
Cobb,Medical Distance,Environment,5.8895,26.7,0.997
Cobb,Medical Distance,Environment,4.9759,26.7,0.997
Cobb,Medical Distance,Environment,4.1472,26.8,0.997
Cobb,Medical Distance,Environment,4.817,27.3,0.997
Cobb,Medical Distance,Environment,4.3376,26.1,0.997
Cobb,Medical Distance,Environment,3.8897,30.2,0.997
Cobb,Medical Distance,Environment,4.6643,26.4,0.997
Cobb,Medical Distance,Environment,4.0683,32.0,0.997
Cobb,Medical Distance,Environment,4.0915,29.1,0.997
Cobb,Medical Distance,Environment,3.9904,27.0,0.997
Cobb,Medical Distance,Environment,3.143,25.1,0.997
Cobb,Medical Distance,Environment,3.72,27.5,0.997
Cobb,Medical Distance,Environment,3.8392,36.6,0.997
Cobb,Medical Distance,Environment,3.7608,36.9,0.997
Cobb,Medical Distance,Environment,3.513,33.9,0.997
Cobb,Medical Distance,Environment,3.6488,39.6,0.997
Cobb,Medical Distance,Environment,3.7457,29.4,0.997
Cobb,Medical Distance,Environment,4.2653,30.4,0.997
Cobb,Medical Distance,Environment,4.341,32.0,0.997
Cobb,Medical Distance,Environment,3.5574,30.9,0.997
Cobb,Medical Distance,Environment,3.6304,28.8,0.997
Cobb,Medical Distance,Environment,4.0564,27.1,0.997
Cobb,Medical Distance,Environment,3.8918,26.5,0.997
Cobb,Medical Distance,Environment,3.8848,36.6,0.997
Cobb,Medical Distance,Environment,4.5906,30.1,0.997
Cobb,Medical Distance,Environment,4.506,31.1,0.997
Cobb,Medical Distance,Environment,4.5575,31.6,0.997
Cobb,Medical Distance,Environment,3.7892,38.6,0.997
Cobb,Medical Distance,Environment,3.7903,34.9,0.997
Cobb,Medical Distance,Environment,3.3566,40.5,0.997
Cobb,Medical Distance,Environment,3.5914,40.6,0.997
Cobb,Medical Distance,Environment,3.9198,37.0,0.997
Cobb,Medical Distance,Environment,4.3536,33.9,0.997
Cobb,Medical Distance,Environment,3.3793,34.9,0.997
Cobb,Medical Distance,Environment,4.5552,30.9,0.997
Cobb,Medical Distance,Environment,3.0097,31.7,0.997
Cobb,Medical Distance,Environment,3.3016,31.5,0.997
Cobb,Medical Distance,Environment,3.0641,30.8,0.997
Cobb,Medical Distance,Environment,2.8309,26.8,0.997
Cobb,Medical Distance,Environment,4.1443,31.1,0.997
Cobb,Medical Distance,Environment,2.9023,32.0,0.997
Cobb,Medical Distance,Environment,4.3103,32.0,0.997
Cobb,Medical Distance,Environment,3.8718,36.4,0.997
Cobb,Medical Distance,Environment,4.6957,29.7,0.997
Cobb,Medical Distance,Environment,3.6367,29.9,0.997
Cobb,Medical Distance,Environment,4.292,30.0,0.997
Cobb,Medical Distance,Environment,4.1798,30.4,0.997
Cobb,Medical Distance,Environment,6.7351,26.2,0.997
Cobb,Medical Distance,Environment,3.6356,25.2,0.997
Cobb,Medical Distance,Environment,2.8434,27.5,0.997
Cobb,Medical Distance,Environment,5.4698,25.6,0.997
Cobb,Medical Distance,Environment,2.2561,25.1,0.997
Cobb,Medical Distance,Environment,3.1592,34.4,0.997
Cobb,Medical Distance,Environment,4.2023,32.5,0.997
Cobb,Medical Distance,Environment,2.1819,37.6,0.997
Cobb,Medical Distance,Environment,4.3799,37.4,0.997
Cobb,Medical Distance,Environment,6.365,42.5,0.997
Cobb,Medical Distance,Environment,5.4419,41.7,0.997
Cobb,Medical Distance,Environment,5.2744,34.1,0.997
Cobb,Medical Distance,Environment,5.3131,29.0,0.997
Cobb,Medical Distance,Environment,3.359,32.9,0.997
Cobb,Medical Distance,Environment,4.6384,36.4,0.997
Cobb,Medical Distance,Environment,4.5521,37.2,0.997
Cobb,Medical Distance,Environment,6.1645,35.1,0.997
Cobb,Medical Distance,Environment,5.7177,36.0,0.997
Cobb,Medical Distance,Environment,5.3556,35.1,0.997
Cobb,Medical Distance,Environment,4.7758,34.1,0.997
Cobb,Medical Distance,Environment,4.8404,34.5,0.997
Cobb,Medical Distance,Environment,4.7829,34.7,0.997
Cobb,Medical Distance,Environment,5.7141,32.4,0.997
Cobb,Medical Distance,Environment,5.9607,34.0,0.997
Clayton,Medical Distance,Environment,4.6986,39.9,0.963
Clayton,Medical Distance,Environment,5.3363,41.1,0.963
Clayton,Medical Distance,Environment,5.0303,41.9,0.963
Clayton,Medical Distance,Environment,4.1895,42.1,0.963
Clayton,Medical Distance,Environment,4.979,40.3,0.963
Clayton,Medical Distance,Environment,4.6655,40.1,0.963
Clayton,Medical Distance,Environment,3.0761,35.9,0.963
Clayton,Medical Distance,Environment,4.8771,39.7,0.963
Clayton,Medical Distance,Environment,3.4884,35.6,0.963
Clayton,Medical Distance,Environment,2.6356,34.4,0.963
Clayton,Medical Distance,Environment,3.5752,35.4,0.963
Clayton,Medical Distance,Environment,6.3711,38.6,0.963
Clayton,Medical Distance,Environment,4.7764,39.7,0.963
Clayton,Medical Distance,Environment,3.4438,36.2,0.963
Clayton,Medical Distance,Environment,3.8302,39.0,0.963
Clayton,Medical Distance,Environment,2.5656,38.1,0.963
Clayton,Medical Distance,Environment,3.4118,43.6,0.963
Clayton,Medical Distance,Environment,2.9101,37.8,0.963
Clayton,Medical Distance,Environment,3.5209,42.7,0.963
Clayton,Medical Distance,Environment,5.6506,42.1,0.963
Clayton,Medical Distance,Environment,3.3942,42.5,0.963
Clayton,Medical Distance,Environment,2.927,41.8,0.963
Clayton,Medical Distance,Environment,5.055,40.4,0.963
Clayton,Medical Distance,Environment,4.808,40.3,0.963
Clayton,Medical Distance,Environment,4.8857,43.5,0.963
Clayton,Medical Distance,Environment,4.3492,40.4,0.963
Clayton,Medical Distance,Environment,4.4264,42.8,0.963
Clayton,Medical Distance,Environment,4.0222,43.8,0.963
Clayton,Medical Distance,Environment,3.89,42.9,0.963
Clayton,Medical Distance,Environment,3.6028,41.6,0.963
Clayton,Medical Distance,Environment,3.8752,41.3,0.963
Clayton,Medical Distance,Environment,3.4742,37.8,0.963
Clayton,Medical Distance,Environment,3.6014,40.9,0.963
Clayton,Medical Distance,Environment,5.263,44.0,0.963
Clayton,Medical Distance,Environment,4.858,42.0,0.963
Clayton,Medical Distance,Environment,6.5833,41.2,0.963
Clayton,Medical Distance,Environment,9.9108,37.9,0.963
Clayton,Medical Distance,Environment,3.6744,36.9,0.963
Clayton,Medical Distance,Environment,3.2097,39.9,0.963
Clayton,Medical Distance,Environment,4.0235,40.8,0.963
Clayton,Medical Distance,Environment,5.2303,37.0,0.963
Clayton,Medical Distance,Environment,4.2788,30.6,0.963
Clayton,Medical Distance,Environment,2.9444,39.4,0.963
Clayton,Medical Distance,Environment,3.8181,38.3,0.963
Clayton,Medical Distance,Environment,4.1373,42.9,0.963
Clayton,Medical Distance,Environment,5.0014,38.7,0.963
Clayton,Medical Distance,Environment,5.7314,37.3,0.963
Clayton,Medical Distance,Environment,6.6559,40.2,0.963
Clayton,Medical Distance,Environment,5.451,41.5,0.963
Pickens,Medical Distance,Environment,18.6804,28.8,-0.0
Gwinnett,Medical Distance,Environment,5.5349,31.0,0.995
Gwinnett,Medical Distance,Environment,3.8875,37.8,0.995
Gwinnett,Medical Distance,Environment,4.2416,32.1,0.995
Gwinnett,Medical Distance,Environment,6.2109,29.2,0.995
Gwinnett,Medical Distance,Environment,5.6384,28.0,0.995
Gwinnett,Medical Distance,Environment,4.1504,30.9,0.995
Pickens,Medical Distance,Environment,2.2727,31.2,-0.0
Gwinnett,Medical Distance,Environment,4.3977,30.2,0.995
Gwinnett,Medical Distance,Environment,4.8429,30.1,0.995
Gwinnett,Medical Distance,Environment,3.3239,28.8,0.995
Gwinnett,Medical Distance,Environment,4.9014,27.4,0.995
Gwinnett,Medical Distance,Environment,2.5639,33.3,0.995
Gwinnett,Medical Distance,Environment,4.6072,26.6,0.995
Gwinnett,Medical Distance,Environment,3.4745,26.9,0.995
Gwinnett,Medical Distance,Environment,4.909,26.8,0.995
Gwinnett,Medical Distance,Environment,4.3662,23.8,0.995
Gwinnett,Medical Distance,Environment,5.5909,25.1,0.995
Gwinnett,Medical Distance,Environment,4.6286,27.1,0.995
Gwinnett,Medical Distance,Environment,4.3608,31.9,0.995
Gwinnett,Medical Distance,Environment,3.515,29.3,0.995
Gwinnett,Medical Distance,Environment,3.7377,31.1,0.995
Pickens,Medical Distance,Environment,6.3774,33.3,-0.0
Gwinnett,Medical Distance,Environment,4.9464,33.4,0.995
Gwinnett,Medical Distance,Environment,4.2022,33.9,0.995
Gwinnett,Medical Distance,Environment,2.6455,26.0,0.995
Gwinnett,Medical Distance,Environment,2.9861,27.4,0.995
Gwinnett,Medical Distance,Environment,4.6942,30.3,0.995
Gwinnett,Medical Distance,Environment,4.5379,27.2,0.995
Gwinnett,Medical Distance,Environment,3.1884,34.6,0.995
Gwinnett,Medical Distance,Environment,2.9486,32.9,0.995
Gwinnett,Medical Distance,Environment,4.392,34.6,0.995
Gwinnett,Medical Distance,Environment,4.2474,35.0,0.995
Gwinnett,Medical Distance,Environment,4.6883,36.4,0.995
Gwinnett,Medical Distance,Environment,3.413,37.4,0.995
Gwinnett,Medical Distance,Environment,4.1919,36.4,0.995
Gwinnett,Medical Distance,Environment,2.7978,26.4,0.995
Gwinnett,Medical Distance,Environment,2.907,26.5,0.995
Pickens,Medical Distance,Environment,8.6314,30.9,-0.0
Gwinnett,Medical Distance,Environment,4.1654,33.6,0.995
Gwinnett,Medical Distance,Environment,6.7441,32.8,0.995
Gwinnett,Medical Distance,Environment,7.7717,37.0,0.995
Gwinnett,Medical Distance,Environment,3.6216,38.7,0.995
Gwinnett,Medical Distance,Environment,4.4546,37.3,0.995
Gwinnett,Medical Distance,Environment,8.1217,33.9,0.995
Gwinnett,Medical Distance,Environment,3.7964,36.8,0.995
Gwinnett,Medical Distance,Environment,3.7464,38.6,0.995
Gwinnett,Medical Distance,Environment,4.0991,33.7,0.995
Gwinnett,Medical Distance,Environment,3.0365,35.1,0.995
Gwinnett,Medical Distance,Environment,4.8601,28.0,0.995
Gwinnett,Medical Distance,Environment,4.8965,30.6,0.995
Gwinnett,Medical Distance,Environment,5.3345,29.3,0.995
Gwinnett,Medical Distance,Environment,5.5989,27.6,0.995
Gwinnett,Medical Distance,Environment,5.5052,28.4,0.995
Gwinnett,Medical Distance,Environment,5.6681,30.3,0.995
Gwinnett,Medical Distance,Environment,5.1751,33.2,0.995
Gwinnett,Medical Distance,Environment,5.0099,32.6,0.995
Gwinnett,Medical Distance,Environment,3.9674,33.7,0.995
Gwinnett,Medical Distance,Environment,4.5557,35.6,0.995
Gwinnett,Medical Distance,Environment,3.5627,35.9,0.995
Gwinnett,Medical Distance,Environment,4.4823,33.9,0.995
Pickens,Medical Distance,Environment,11.9799,33.5,-0.0
Gwinnett,Medical Distance,Environment,4.509,32.6,0.995
Gwinnett,Medical Distance,Environment,4.381,37.3,0.995
Gwinnett,Medical Distance,Environment,3.8606,35.8,0.995
Gwinnett,Medical Distance,Environment,3.6681,37.8,0.995
Gwinnett,Medical Distance,Environment,4.1471,32.8,0.995
Gwinnett,Medical Distance,Environment,2.4689,36.8,0.995
Gwinnett,Medical Distance,Environment,3.768,29.3,0.995
Gwinnett,Medical Distance,Environment,2.55,37.4,0.995
Gwinnett,Medical Distance,Environment,4.2772,30.1,0.995
Gwinnett,Medical Distance,Environment,3.9745,28.8,0.995
Gwinnett,Medical Distance,Environment,3.5877,31.3,0.995
Gwinnett,Medical Distance,Environment,3.9244,29.2,0.995
Gwinnett,Medical Distance,Environment,4.4818,34.7,0.995
Gwinnett,Medical Distance,Environment,5.1806,33.5,0.995
Gwinnett,Medical Distance,Environment,3.8166,34.3,0.995
Gwinnett,Medical Distance,Environment,4.0405,32.5,0.995
Gwinnett,Medical Distance,Environment,4.6694,34.0,0.995
Gwinnett,Medical Distance,Environment,4.6646,35.0,0.995
Gwinnett,Medical Distance,Environment,5.0788,37.0,0.995
Gwinnett,Medical Distance,Environment,3.3954,31.2,0.995
Gwinnett,Medical Distance,Environment,3.1248,37.1,0.995
Gwinnett,Medical Distance,Environment,3.8559,33.2,0.995
Gwinnett,Medical Distance,Environment,2.918,35.6,0.995
Gwinnett,Medical Distance,Environment,4.1522,35.6,0.995
Gwinnett,Medical Distance,Environment,4.265,34.0,0.995
Gwinnett,Medical Distance,Environment,4.1702,31.0,0.995
Gwinnett,Medical Distance,Environment,5.9112,37.3,0.995
Gwinnett,Medical Distance,Environment,5.6188,36.0,0.995
Gwinnett,Medical Distance,Environment,4.4979,29.5,0.995
Gwinnett,Medical Distance,Environment,5.2936,31.5,0.995
Gwinnett,Medical Distance,Environment,3.4162,29.5,0.995
Pickens,Medical Distance,Environment,13.8195,31.7,-0.0
Gwinnett,Medical Distance,Environment,3.9374,30.6,0.995
Gwinnett,Medical Distance,Environment,3.5107,29.1,0.995
Gwinnett,Medical Distance,Environment,5.8417,31.1,0.995
Gwinnett,Medical Distance,Environment,8.8988,31.9,0.995
Gwinnett,Medical Distance,Environment,5.9544,30.3,0.995
Gwinnett,Medical Distance,Environment,5.5128,29.3,0.995
Gwinnett,Medical Distance,Environment,7.4742,39.1,0.995
Gwinnett,Medical Distance,Environment,4.1845,28.4,0.995
Gwinnett,Medical Distance,Environment,4.5544,27.5,0.995
Gwinnett,Medical Distance,Environment,4.3652,30.0,0.995
Gwinnett,Medical Distance,Environment,4.2641,30.2,0.995
Gwinnett,Medical Distance,Environment,4.9255,28.6,0.995
Gwinnett,Medical Distance,Environment,5.6018,36.6,0.995
Gwinnett,Medical Distance,Environment,4.5113,31.2,0.995
Gwinnett,Medical Distance,Environment,5.116,33.1,0.995
Gwinnett,Medical Distance,Environment,7.2566,36.6,0.995
Gwinnett,Medical Distance,Environment,5.716,35.1,0.995
Gwinnett,Medical Distance,Environment,4.7013,31.8,0.995
Gwinnett,Medical Distance,Environment,6.4377,35.8,0.995
Gwinnett,Medical Distance,Environment,6.7158,31.2,0.995
Gwinnett,Medical Distance,Environment,5.187,30.7,0.995
Gwinnett,Medical Distance,Environment,7.0201,34.5,0.995
Gwinnett,Medical Distance,Environment,5.0676,34.9,0.995
Gwinnett,Medical Distance,Environment,5.9481,35.8,0.995
Gwinnett,Medical Distance,Environment,5.401,34.5,0.995
Rockdale,Medical Distance,Environment,6.7958,33.4,0.616
Rockdale,Medical Distance,Environment,8.3751,33.6,0.616
Rockdale,Medical Distance,Environment,4.9792,42.6,0.616
Rockdale,Medical Distance,Environment,4.5129,38.7,0.616
Rockdale,Medical Distance,Environment,2.9759,40.4,0.616
Rockdale,Medical Distance,Environment,2.8036,39.1,0.616
Rockdale,Medical Distance,Environment,4.3026,36.7,0.616
Rockdale,Medical Distance,Environment,2.9441,38.5,0.616
Rockdale,Medical Distance,Environment,3.3577,39.6,0.616
Rockdale,Medical Distance,Environment,3.719,41.4,0.616
Rockdale,Medical Distance,Environment,7.7459,35.2,0.616
Rockdale,Medical Distance,Environment,3.825,35.9,0.616
Rockdale,Medical Distance,Environment,8.1418,34.8,0.616
